movement_id,movement_date,plant_id,material_id,movement_type,quantity
11056,2025-01-21, FR10,P444990,601_GOODS_ISSUE_SALE,-1.0
32165,08.05.2025, US10,P457512,GI Sale,-1.0
100485,2025-06-30,ae10,P441329,GR,1.0
77240,05/06/2024,uk10,P500787,Goods Receipt,1.0
100505,24.03.2025, AE10,P501153,101_GOODS_RECEIPT,1.0
48954,18.08.2024, US20,P501153,601,-1.0
105085,09-Sep-2024,MA10,P269707,101,1.0
48995,09/01/2024, US20,P436757,601,-1.0
42087,28-Jul-2024,US10 ,P470004,Customer Return,1.0
368,12/31/2023,DE10 ,P471226,000,3.0
42308,22.01.2025,US10 ,P109911,GI Sale,-1.0
88138,03/11/2024,US10,P502185,101_GOODS_RECEIPT,5.0
53928,10/11/2024,US20 ,P446816,601_GOODS_ISSUE_SALE,-1.0
88266,19.05.2025,us10,P473185,101,3.0
16742,07/26/2024,UK10,P469197,601,-1.0
92503,06/02/2025,us10,P502866,Goods Receipt,2.0
103458,2024-12-30,MA10 ,P470025,Goods Receipt,2.0
28381,01-Feb-2024, DE10,P107319,Goods Issue,-1.0
9636,03/02/2025,fr10,P483474,601,-1.0
101992,07/01/2024, AE10,P468161,GR,1.0
81082,19.05.2025,UK10 ,P502866,101_GOODS_RECEIPT,1.0
55736,07.02.2024, US20,P107319,601,-1.0
48950,16-Jul-2024,US20 ,P501153,Goods Issue,-1.0
74595,2024-04-22,FR10 ,P467973,101,5.0
51794,20-Mar-2025,US20,P6463,GI Sale,-1.0
39055,11.02.2024,US10 ,P375938,Goods Issue,-1.0
10706,05.01.2025, FR10,P479732,601_GOODS_ISSUE_SALE,-1.0
93759,2025-06-30, US20,P500687,Goods Receipt,2.0
24633,15-Jan-2024,de10,P468353,Goods Issue,-1.0
6911,2025-01-02,fr10,P457429,601_GOODS_ISSUE_SALE,-1.0
70762,28-May-2024,MA10,P482694,601_GOODS_ISSUE_SALE,-1.0
85616,2024-12-16,de10,P416825,Goods Receipt,3.0
83752,30.12.2024,de10,P482694,101_GOODS_RECEIPT,3.0
19305,15.04.2024,UK10 ,P107319,Goods Issue,-1.0
25808,01/12/2025,DE10,P481396,Goods Issue,-1.0
29746,2024-05-26,DE10,P408218,GI Sale,-1.0
49184,2024-07-20, US20,P383054,601,-1.0
91999,2024-10-07, US10,P455418,101_GOODS_RECEIPT,4.0
77708,25-Mar-2024,UK10,P476697,GR,4.0
20707,07-Mar-2024,UK10 ,P456975,Goods Issue,-1.0
81738,21-Oct-2024, DE10,P152203,101_GOODS_RECEIPT,2.0
10563,09.01.2025,fr10,P395532,601_GOODS_ISSUE_SALE,-2.0
14952,07-May-2025,UK10 ,P477822,GI Sale,-1.0
52757,10-May-2024,US20,P395532,Goods Issue,-3.0
65183,05/31/2025, AE10,P382378,601,-1.0
10405,17.02.2024,FR10 ,P479829,601_GOODS_ISSUE_SALE,-1.0
79845,09/23/2024, UK10,P468161,GR,3.0
12446,04/17/2024, FR10,P408218,601_GOODS_ISSUE_SALE,-1.0
23149,01.05.2024, DE10,P483706,601,-1.0
56974,11/30/2024,US20,P429952,601,-1.0
34386,04.10.2024,us10,P456975,601_GOODS_ISSUE_SALE,-1.0
87416,15.01.2024, US10,P478239,101,2.0
54649,30.03.2024,us20,P434410,601_GOODS_ISSUE_SALE,-1.0
56684,12-Jun-2025, US20,P454941,GI Sale,-1.0
7794,15.02.2025,fr10,P504794,GI Sale,-1.0
91084,10-Feb-2025,us10,P475981,101_GOODS_RECEIPT,2.0
39077,10/22/2024, US10,P375938,601,-1.0
40677,22-Nov-2024,US10 ,P458630,601_GOODS_ISSUE_SALE,-1.0
56311,08-Feb-2024, US20,P439406,GI Sale,-1.0
75628,21-Oct-2024,FR10,P479829,GR,2.0
77589,05.05.2025,UK10,P442742,Goods Receipt,1.0
58024,28.04.2025, US20,P392004,601,-1.0
67971,03/29/2025,AE10 ,P483706,Goods Issue,-1.0
3008,07-Aug-2024,FR10,P461636,651_CUSTOMER_RETURN,1.0
96284,03/10/2025,US20,P107319,101,5.0
100434,2025-06-30, AE10,P389524,GR,1.0
48065,2024-03-01, US20,P469195,601,-1.0
79385,2024-07-15,uk10,P472817,GR,2.0
84501,11/04/2024, DE10,P475981,Goods Receipt,3.0
29832,21.01.2025,DE10,P34402,Goods Issue,-1.0
98119,27.01.2025,AE10 ,P471101,101,1.0
81735,09-Sep-2024,DE10 ,P152203,GR,
11562,2025-03-28,FR10,P443834,601_GOODS_ISSUE_SALE,-1.0
77762,19-May-2025,uk10,P387939,101,2.0
44694,21-Mar-2024,us10,P471076,601,-1.0
41112,10.07.2024,us10,P504364,601,-1.0
17359,27-Mar-2024,UK10 ,P375534,GI Sale,-1.0
76002,2024-04-08,FR10 ,P472317,Goods Receipt,3.0
47446,13-Mar-2025,US10,P500445,GI Sale,-1.0
68020,26-Aug-2024, MA10,P162554,601,-1.0
38295,2024-04-09,us10,P455339,601_GOODS_ISSUE_SALE,-1.0
948,12/31/2023,AE10 ,P397627,000_OPENING_BALANCE,3.0
72433,10/21/2024, FR10,P478239,Goods Receipt,3.0
52529,30.12.2024,US20,P461185,601,-1.0
43020,30-Jan-2024,US10,P479688,601,-1.0
26582,08.08.2024,de10,P397465,651_CUSTOMER_RETURN,1.0
85809,2025-05-19,DE10,P49848448,GR,1.0
91751,2024-07-01,US10,P417312,101,5.0
44024,28-Sep-2024, US10,P475981,Goods Issue,-1.0
9582,04/16/2024,FR10,P483474,601,-2.0
49850,04/30/2025, US20,P472065,601_GOODS_ISSUE_SALE,-1.0
59265,21.06.2024,US20 ,P433125,Goods Issue,-1.0
97219,07-Apr-2025,US20 ,P46587789,GR,4.0
68756,2024-07-16,MA10,P502185,601_GOODS_ISSUE_SALE,-1.0
55129,03.04.2024, US20,P479830,601_GOODS_ISSUE_SALE,-1.0
48002,2024-09-05,US20 ,P109911,601_GOODS_ISSUE_SALE,-1.0
15044,2024-02-20,UK10 ,P387939,Goods Issue,-1.0
60886,02.06.2025,AE10,P387261,Goods Issue,-1.0
89108,2024-01-29,US10 ,P413684,101,1.0
84847,07-Apr-2025,DE10,P466426,101,3.0
23951,03.05.2025,DE10,P469195,601,-1.0
15865,2025-02-11,uk10,P462387,Goods Issue,-1.0
64496,09/07/2024,AE10 ,P469439,601_GOODS_ISSUE_SALE,-1.0
26506,23-Sep-2024,de10,P229406,651,1.0
69439,02/27/2024,MA10,P457458,Goods Issue,-1.0
53248,01/01/2025, US20,P477741,601_GOODS_ISSUE_SALE,-1.0
21749,09.03.2025,uk10,P501435,601_GOODS_ISSUE_SALE,-1.0
21249,01/27/2025,UK10 ,P417312,GI Sale,-1.0
30799,31-Oct-2024,DE10 ,P477822,601_GOODS_ISSUE_SALE,-1.0
32737,12-Dec-2024,US10 ,P468161,601,-1.0
6716,2025-01-27,FR10,P46587789,601_GOODS_ISSUE_SALE,-1.0
2915,02.09.2024,FR10,P422275,601_GOODS_ISSUE_SALE,-1.0
25991,04-Oct-2024,DE10,P46587789,GI Sale,-1.0
49855,03.06.2025,US20,P472065,601_GOODS_ISSUE_SALE,-1.0
7041,2024-05-10,FR10,P501721,601,-1.0
68903,2024-04-29,MA10 ,P428222,GI Sale,-1.0
65454,06-Mar-2025,ae10,P409988,601_GOODS_ISSUE_SALE,-1.0
69584,07.07.2025,ma10,P479829,Customer Return,1.0
52506,07/24/2024,US20,P461185,Goods Issue,-1.0
23626,27-Aug-2024, DE10,P378111,601_GOODS_ISSUE_SALE,-1.0
80592,01/13/2025,UK10,P504187,Goods Receipt,1.0
29556,02.02.2024,DE10 ,P478239,Goods Issue,-1.0
9828,01/05/2024,FR10 ,P420019,601_GOODS_ISSUE_SALE,-1.0
59705,14.08.2024,AE10,P472817,Goods Issue,-1.0
55642,10-Apr-2025,us20,P470025,601,-1.0
23442,16-Feb-2024,DE10,P500445,Goods Issue,-1.0
21963,05/28/2024,uk10,P505250,GI Sale,-1.0
94218,04/22/2024,US20 ,P389524,GR,1.0
86454,2024-03-11,US10,P504054,101,3.0
83976,30.06.2025,de10,P395532,101,2.0
11593,14.05.2024,FR10 ,P462417,GI Sale,
28498,2024-06-19,de10,P458630,651_CUSTOMER_RETURN,1.0
36432,2024-09-16,US10,P183916,601,-1.0
6485,17-May-2024,fr10,P392004,GI Sale,-1.0
65881,04/02/2024,AE10,P107319,Goods Issue,-1.0
36986,2024-04-08,us10,P477838,601_GOODS_ISSUE_SALE,-1.0
10309,06/23/2025, FR10,P413326,GI Sale,-1.0
33251,11/23/2024,US10,P501696,601,-2.0
39835,25.08.2024,US10 ,P468353,651,1.0
23060,05/31/2024,DE10,P502186,601,-1.0
5097,2025-05-30,FR10 ,P457458,601,-1.0
54077,16-May-2025,US20,P501697,601,-1.0
75196,03.06.2024,fr10,P476550,GR,3.0
90732,01.07.2024, US10,P503857,Goods Receipt,2.0
757,2023-12-31,US20,P446816,000,3.0
98164,21.04.2025,ae10,P454083,Goods Receipt,1.0
82269,15.07.2024,DE10,P375938,GR,1.0
33059,2025-01-19,us10,P395532,601_GOODS_ISSUE_SALE,-1.0
86146,04/07/2025,US10 ,P470510,101_GOODS_RECEIPT,4.0
6410,02/02/2024,FR10 ,P429554,601_GOODS_ISSUE_SALE,-1.0
83831,17.06.2024,DE10 ,P469440,Goods Receipt,1.0
30409,2024-02-11, DE10,P451225,601_GOODS_ISSUE_SALE,-1.0
18248,06/03/2024,UK10 ,P476671,GI Sale,-1.0
33164,30.11.2024, US10,P431187,GI Sale,-1.0
6681,27.08.2024, FR10,P46587789,GI Sale,-1.0
8379,14-Jun-2024, FR10,P399503,Goods Issue,-1.0
66400,08-Jun-2024,AE10 ,P502866,601_GOODS_ISSUE_SALE,-1.0
4558,01/22/2025,FR10,P501360,GI Sale,-1.0
63052,2025-06-23,ae10,P432239,601,-1.0
79678,05/05/2025,uk10,P467123,GR,1.0
32294,02/01/2024,us10,P505250,601,-1.0
6612,2025-04-14,fr10,P229406,601,-1.0
76764,17.06.2024,UK10,P501153,101,1.0
55246,08.06.2024, US20,P477822,601,-2.0
49912,26.01.2025,US20 ,P500445,601,-1.0
56384,10/18/2024, US20,P448730,Goods Issue,-1.0
1562,05/25/2025, FR10,P409988,Customer Return,1.0
39010,15.08.2024,US10 ,P476428,Goods Issue,-1.0
13734,2024-05-27,UK10 ,P480636,601,-1.0
93545,04/08/2024,US20,P504841,101_GOODS_RECEIPT,1.0
67849,21.05.2024,AE10,P457512,GI Sale,-1.0
74433,2024-09-09,fr10,P504794,GR,2.0
15063,11/19/2024,UK10,P387939,601,-1.0
8256,01/15/2025, FR10,P475951,GI Sale,-1.0
44823,06-Jun-2024, US10,P476690,601_GOODS_ISSUE_SALE,-1.0
9986,18-Oct-2024,FR10 ,P420699,GI Sale,-1.0
38507,07-Jun-2024,US10,P471046,601_GOODS_ISSUE_SALE,-1.0
19827,01/11/2024,uk10,P54433,Goods Issue,-1.0
81027,25.03.2024,UK10,P505250,101_GOODS_RECEIPT,1.0
54423,07/05/2024,us20,P483654,601,-1.0
15172,05/23/2025,UK10 ,P399503,GI Sale,-1.0
28671,2024-05-26,DE10 ,P418122,GI Sale,-1.0
33945,2024-07-19, US10,P475951,601_GOODS_ISSUE_SALE,-1.0
7935,04.01.2025,FR10 ,P469440,601_GOODS_ISSUE_SALE,-1.0
5645,13.02.2025, FR10,P405602,601_GOODS_ISSUE_SALE,-1.0
86813,2024-10-07, US10,P463476,GR,1.0
65804,03/29/2025,AE10 ,P459301,601,-1.0
89051,2024-02-12,US10 ,P476428,101_GOODS_RECEIPT,3.0
2741,07-Jun-2025,FR10,P440305,Goods Issue,-1.0
51351,03.03.2025,US20,P378111,601_GOODS_ISSUE_SALE,-1.0
61895,2024-08-02,AE10 ,P476697,Goods Issue,-1.0
24376,06-Jul-2024,de10,P456006,601_GOODS_ISSUE_SALE,-1.0
51097,2024-06-02,us20,P420019,601_GOODS_ISSUE_SALE,-1.0
66338,2024-05-17,AE10,P229406,Goods Issue,-1.0
14059,11/23/2024,UK10,P500787,601,-1.0
80756,04/08/2024,uk10,P503206,101_GOODS_RECEIPT,4.0
69641,2024-08-30, MA10,P504044,GI Sale,-1.0
88410,16-Jun-2025,US10 ,P476011,101,3.0
79801,27.01.2025, UK10,P504849,GR,1.0
33716,2024-08-29,US10,P454083,601,-1.0
65918,08-Jan-2025, AE10,P107319,601_GOODS_ISSUE_SALE,-1.0
30656,05/10/2025,DE10 ,P502068,601,-1.0
81275,20.05.2024,de10,P387564,101_GOODS_RECEIPT,1.0
9531,01/08/2025,fr10,P450720,GI Sale,-1.0
43060,25-Jul-2024,US10 ,P479688,651,1.0
44820,26.05.2024,US10,P476690,Goods Issue,-2.0
50710,06-Feb-2024,US20 ,P476011,GI Sale,-1.0
84366,16.06.2025,DE10 ,P405602,GR,1.0
94358,07-Oct-2024, US20,P504064,GR,3.0
80301,21.04.2025,uk10,P481396,GR,1.0
40319,24-Feb-2025,us10,P457429,601,-1.0
71099,02/18/2024,ma10,P458630,601,-1.0
7892,04/30/2024,fr10,P469440,Goods Issue,-1.0
43908,06.12.2024,US10 ,P405602,Goods Issue,-1.0
335,12/31/2023,DE10 ,P476430,000_OPENING_BALANCE,3.0
39169,16.05.2025,US10 ,P413684,601,-1.0
91235,24.02.2025,US10,P420019,101,5.0
17145,2024-12-06,uk10,P470542,601,-1.0
64379,05/18/2024,ae10,P470246,601,-1.0
16772,15.04.2025,UK10 ,P469197,Goods Issue,-1.0
68686,31-Dec-2024,MA10,P7844,601,-1.0
84683,06/02/2025,DE10 ,P469828,101_GOODS_RECEIPT,1.0
5465,05-Aug-2024,FR10,P470510,601_GOODS_ISSUE_SALE,-1.0
20608,13-Oct-2024,UK10 ,P432239,601_GOODS_ISSUE_SALE,-1.0
99179,02-Dec-2024,ae10,P378111,GR,1.0
34264,24-Mar-2025,us10,P457458,Goods Issue,-1.0
93375,11.03.2024,US20 ,P405269,GR,1.0
84487,25-Mar-2024,de10,P475981,GR,2.0
22156,03.02.2025,DE10 ,P433125,601_GOODS_ISSUE_SALE,-1.0
71490,06-Jun-2024, MA10,P439406,Return,1.0
4832,2025-05-10,FR10,P470025,Goods Issue,
26535,2025-04-26, DE10,P229406,651,1.0
20989,13-Jun-2025,UK10,P416725,Goods Issue,-1.0
36657,2024-03-07, US10,P502185,Goods Issue,-1.0
91664,07-Apr-2025,US10 ,P461950,101,2.0
223,31.12.2023,uk10,P479830,000,3.0
90156,2024-04-22,US10 ,P379995,101,3.0
43203,09/10/2024,US10,P387939,Goods Issue,-1.0
62035,17-Apr-2024,AE10 ,P434399,Goods Issue,-1.0
83949,22-Apr-2024,de10,P395532,101,1.0
76965,08/26/2024,UK10,P501751,GR,1.0
10298,16.05.2025,FR10 ,P413326,601,-1.0
51441,2024-09-01,US20,P450720,Goods Issue,-1.0
63793,22.08.2024, AE10,P500445,Goods Issue,-1.0
38327,04.10.2024,us10,P455339,GI Sale,-1.0
68218,02/03/2024,MA10 ,P440305,601_GOODS_ISSUE_SALE,-1.0
23981,07/13/2024,DE10,P446816,601_GOODS_ISSUE_SALE,-1.0
87997,21-Apr-2025,US10,P479732,Goods Receipt,2.0
96750,29-Jul-2024,us20,P501435,101_GOODS_RECEIPT,5.0
12424,16-Jun-2025,FR10,P501760,Goods Issue,-1.0
7125,30-Jul-2024,FR10 ,P375534,GI Sale,-1.0
87266,24-Feb-2025,us10,P456975,101_GOODS_RECEIPT,1.0
16518,2025-05-22,uk10,P152203,601_GOODS_ISSUE_SALE,-1.0
57569,08.01.2025,US20,P434399,GI Sale,-1.0
3399,02/13/2025,FR10 ,P503762,Goods Issue,-1.0
34778,02/28/2025,us10,P469440,Goods Issue,-1.0
62301,20-Jan-2025,AE10 ,P481141,601,-1.0
70038,12/10/2024,ma10,P430910,Goods Issue,-1.0
30478,2024-08-18, DE10,P461636,601,-1.0
73421,05/06/2024,fr10,P479969,Goods Receipt,2.0
62722,19-Jul-2024,AE10,P12790,601,-1.0
28559,07/15/2024,DE10,P475981,Return,1.0
42348,2025-06-20,US10,P109911,Goods Issue,-1.0
99899,08-Apr-2024, AE10,P502252,GR,2.0
66929,06/23/2024,ae10,P454018,GI Sale,-1.0
97633,2024-06-03, US20,P501965,101_GOODS_RECEIPT,1.0
11417,07/09/2024,FR10,P427393,601,-1.0
88880,07.10.2024,us10,P471046,101_GOODS_RECEIPT,3.0
91452,25-Mar-2024,US10,P481141,GR,
20545,01.02.2025,UK10 ,P476550,Goods Issue,-1.0
88529,2024-10-21,US10,P296439,101_GOODS_RECEIPT,1.0
69616,12/09/2024, MA10,P450720,GI Sale,-1.0
27260,04/18/2025,DE10 ,P109911,601,-1.0
47192,10-May-2025,US10,P46587789,Goods Issue,-1.0
11238,02-Jan-2025, FR10,P435342,GI Sale,-1.0
18698,07.07.2024,UK10 ,P409988,GI Sale,-1.0
5628,2024-12-08,FR10,P405602,601,-1.0
41499,26.07.2024,US10,P389524,601,-1.0
37336,10.01.2025,us10,P476011,601,-1.0
8772,06-Apr-2025, FR10,P477838,GI Sale,-1.0
32984,05/13/2024,us10,P395532,651,1.0
43517,01/24/2024,US10 ,P429952,GI Sale,-1.0
3907,05/04/2024,fr10,P502186,601,-1.0
9083,21.12.2024,fr10,P436757,601_GOODS_ISSUE_SALE,-2.0
21453,21-May-2024,uk10,P12790,601_GOODS_ISSUE_SALE,-1.0
26768,01-Apr-2025,DE10 ,P441329,601_GOODS_ISSUE_SALE,-1.0
86213,10-Feb-2025,us10,P432239,Goods Receipt,7.0
23310,09-Jun-2025,DE10 ,P152203,Goods Issue,-1.0
52061,23-Sep-2024,US20 ,P432239,601,-1.0
80499,2024-02-26,UK10 ,P429554,GR,1.0
98261,09/09/2024,ae10,P476550,101,1.0
41207,2024-09-12,US10,P6463,Goods Issue,-1.0
99311,23.09.2024,AE10,P476697,101_GOODS_RECEIPT,1.0
77557,24-Feb-2025,UK10,P477838,101,3.0
55265,15-Nov-2024, US20,P477822,601_GOODS_ISSUE_SALE,
27609,25-Sep-2024, DE10,P436757,601_GOODS_ISSUE_SALE,-1.0
82729,15-Jul-2024,DE10,P476671,101,1.0
86691,2025-02-24, US10,P395532,GR,7.0
34590,2024-05-13,US10,P408218,601_GOODS_ISSUE_SALE,-1.0
92504,16-Jun-2025,US10 ,P502866,Goods Receipt,1.0
48452,13-Jun-2025,US20 ,P448200,Goods Issue,-1.0
76117,13.01.2025,FR10,P462417,Goods Receipt,1.0
80740,02-Dec-2024, UK10,P456006,101_GOODS_RECEIPT,4.0
12284,02/23/2025,FR10 ,P475981,GI Sale,-1.0
88156,18-Nov-2024,us10,P502185,101,6.0
51812,22-Jan-2024,US20 ,P456006,GI Sale,-1.0
92265,17-Jun-2024,US10,P482694,GR,1.0
4512,19.06.2025, FR10,P500445,GI Sale,-1.0
56975,2024-12-11,US20 ,P429952,601_GOODS_ISSUE_SALE,-1.0
81324,12.02.2024,de10,P448200,101_GOODS_RECEIPT,3.0
41962,2024-04-12,us10,P500787,601,-1.0
30446,20.04.2025,DE10,P451225,601,-1.0
55215,01-Nov-2024,US20 ,P504044,601,-1.0
1975,15-Feb-2024,FR10,P432863,Return,1.0
76431,12.02.2024, FR10,P501760,Goods Receipt,1.0
33778,18.12.2024,US10,P502186,601,-1.0
45561,07/20/2024,US10 ,P454018,601_GOODS_ISSUE_SALE,-1.0
4506,09-May-2025,FR10,P500445,601,-1.0
7567,03/17/2024, FR10,P484052,GI Sale,-1.0
1499,2024-07-03,fr10,P409988,GI Sale,-1.0
92545,05/05/2025,us20,P503206,GR,1.0
31677,07/12/2024, US10,P470510,Goods Issue,-1.0
79759,07/29/2024,uk10,P482755,GR,2.0
26672,18.06.2025,DE10 ,P481141,601,-2.0
60261,17.01.2025,AE10 ,P474942,601_GOODS_ISSUE_SALE,-1.0
37957,20-Aug-2024,us10,P469197,Goods Issue,-1.0
13023,17-Jun-2024,uk10,P476428,Goods Issue,
76696,30-Jun-2025,uk10,P479969,101_GOODS_RECEIPT,5.0
43483,29.12.2024, US10,P387261,GI Sale,-1.0
100182,07-Oct-2024,AE10,P469828,101_GOODS_RECEIPT,1.0
93706,09/09/2024,US20,P470542,101,2.0
79649,16-Jun-2025,uk10,P434399,101,1.0
68522,2024-07-16, MA10,P468161,601_GOODS_ISSUE_SALE,-1.0
95498,25-Mar-2024,us20,P468161,Goods Receipt,1.0
103303,26.02.2024,ma10,P502185,101_GOODS_RECEIPT,1.0
73703,15.07.2024,FR10,P500256,GR,1.0
30266,24-Mar-2024,DE10,P479732,GI Sale,-2.0
81823,29-Jul-2024,de10,P500445,101_GOODS_RECEIPT,3.0
33087,04/26/2025,US10,P395532,601,-1.0
100611,2024-11-04,AE10 ,P152203,Goods Receipt,1.0
47733,06/18/2025,US20,P503206,601_GOODS_ISSUE_SALE,-1.0
94810,2024-08-12,US20 ,P457512,101_GOODS_RECEIPT,1.0
8740,2024-08-09,FR10,P477838,Goods Issue,-1.0
34881,2024-03-15,US10,P479969,601,-1.0
51152,28-May-2025,US20 ,P420019,Goods Issue,-1.0
65048,04/19/2025,AE10,P439672,601_GOODS_ISSUE_SALE,-1.0
51498,26.03.2024, US20,P397627,601_GOODS_ISSUE_SALE,-1.0
51780,20.12.2024,us20,P6463,GI Sale,-1.0
71216,20-Nov-2024,MA10 ,P471076,601_GOODS_ISSUE_SALE,-1.0
26680,03/17/2024,de10,P467120,601_GOODS_ISSUE_SALE,-1.0
91448,29.01.2024,us10,P481141,101_GOODS_RECEIPT,6.0
77943,2024-12-16, UK10,P475951,101,2.0
39766,02/20/2025,US10,P427393,Goods Issue,
6255,2025-04-30, FR10,P471226,GI Sale,-1.0
82483,20-May-2024,DE10,P476697,GR,2.0
10096,2025-06-12,FR10 ,P455321,GI Sale,-1.0
49206,2024-01-19,US20,P475981,Goods Issue,-1.0
19736,2025-06-06,uk10,P449342,Goods Issue,-1.0
87198,01/27/2025,US10,P457458,101_GOODS_RECEIPT,4.0
65362,18.02.2024, AE10,P480152,Goods Issue,-1.0
11275,28.07.2024, FR10,P382378,601,-1.0
101998,07.10.2024,AE10 ,P468161,GR,1.0
39510,01/03/2024,US10 ,P12790,601_GOODS_ISSUE_SALE,-2.0
38102,19.10.2024,US10 ,P456007,601,-1.0
89505,13.01.2025,US10,P476671,GR,1.0
37820,2024-02-14,US10 ,P294018,GI Sale,-1.0
75793,02/24/2025,fr10,P453929,Goods Receipt,3.0
63606,30.06.2025,AE10 ,P444990,601,-1.0
67960,12.12.2024,ae10,P483706,Goods Issue,-1.0
3573,2025-06-30, FR10,P109911,601,-1.0
976,31-Dec-2023,AE10,P107319,000,3.0
77637,2024-11-04,uk10,P434410,101,2.0
89541,2025-01-27, US10,P429554,101_GOODS_RECEIPT,4.0
57141,2025-01-24,us20,P454018,Goods Issue,-1.0
91338,2024-12-16,US10,P471076,Goods Receipt,4.0
84606,04/22/2024, DE10,P502866,Goods Receipt,2.0
1196,03-Sep-2024,FR10,P505041,601_GOODS_ISSUE_SALE,-1.0
104344,01/13/2025, MA10,P502866,Goods Receipt,2.0
54399,2024-02-18, US20,P483654,601,-1.0
57336,2024-01-04,us20,P296439,Goods Issue,-2.0
52009,02/20/2025,us20,P471046,601,-2.0
67219,2024-02-20,ae10,P504064,601,-1.0
90003,10-Mar-2025,US10 ,P49848448,Goods Receipt,1.0
25787,14.07.2024,DE10 ,P481396,601_GOODS_ISSUE_SALE,-2.0
45631,08.04.2024, US10,P7844,601_GOODS_ISSUE_SALE,-1.0
6387,2024-12-19,fr10,P501493,601,-1.0
71039,2024-09-11,MA10,P152203,GI Sale,-1.0
32848,27-Feb-2024, US10,P480529,GI Sale,-1.0
73607,02-Dec-2024,FR10,P462387,Goods Receipt,1.0
45628,23-Feb-2024,US10,P7844,GI Sale,-1.0
62351,26-Feb-2025,AE10 ,P482694,Goods Issue,-1.0
3650,13-Jun-2025,FR10 ,P458630,Goods Issue,-1.0
104354,06-May-2024,MA10 ,P482509,101,1.0
74283,06/02/2025, FR10,P470246,101,1.0
35285,02/04/2025,US10 ,P439406,Goods Issue,-1.0
52983,06.05.2025,US20,P434440,601_GOODS_ISSUE_SALE,-1.0
85423,10/07/2024, DE10,P500687,GR,1.0
25327,2024-02-19, DE10,P471101,601,-1.0
40192,2024-11-10, US10,P429554,601_GOODS_ISSUE_SALE,-1.0
79192,24-Feb-2025,uk10,P479732,101_GOODS_RECEIPT,2.0
82954,2024-09-09,de10,P422275,101_GOODS_RECEIPT,1.0
81195,20.05.2024,de10,P455339,101_GOODS_RECEIPT,3.0
77152,04/22/2024,UK10,P467944,Goods Receipt,1.0
28681,30.09.2024,DE10,P418122,601_GOODS_ISSUE_SALE,-1.0
94499,2024-12-30, US20,P471046,101_GOODS_RECEIPT,1.0
24730,31-Mar-2024, DE10,P476697,Goods Issue,-1.0
52849,17.04.2024,US20,P294018,601_GOODS_ISSUE_SALE,-1.0
70646,02-Apr-2024, MA10,P476430,GI Sale,-1.0
14993,09/05/2024,UK10 ,P476697,601,-1.0
81495,08-Apr-2024,DE10,P479829,101_GOODS_RECEIPT,2.0
82757,03/25/2024,de10,P504054,101_GOODS_RECEIPT,3.0
74210,10/07/2024,FR10,P481396,GR,1.0
68370,07/02/2025,MA10 ,P504159,651,1.0
15041,07-Jul-2025,uk10,P476697,651_CUSTOMER_RETURN,1.0
16291,26-Apr-2025, UK10,P475118,Return,1.0
40400,26-Nov-2024,US10,P467038,GI Sale,-1.0
68859,06.01.2025,ma10,P504849,601_GOODS_ISSUE_SALE,-1.0
36541,15.12.2024,US10,P503762,GI Sale,-1.0
1087,2023-12-31, MA10,P504044,000,3.0
10234,03/09/2024,FR10,P413326,601,-1.0
1919,2024-01-28,fr10,P442742,601_GOODS_ISSUE_SALE,-1.0
52360,06/01/2024,us20,P456975,GI Sale,-1.0
93500,24-Mar-2025,us20,P472065,101_GOODS_RECEIPT,1.0
10697,25.11.2024,FR10,P479732,601_GOODS_ISSUE_SALE,-1.0
22546,30.11.2024, DE10,P502185,GI Sale,-1.0
41582,02/08/2025,us10,P416825,Goods Issue,-1.0
98791,06/17/2024,AE10,P440305,GR,1.0
97176,11/04/2024,US20 ,P505250,Goods Receipt,1.0
15457,18-May-2024,UK10 ,P475951,601_GOODS_ISSUE_SALE,-1.0
21094,05.04.2024,UK10 ,P413326,GI Sale,-1.0
59319,27-May-2025,us20,P433125,GI Sale,-1.0
16478,20-Aug-2024,UK10,P152203,GI Sale,-1.0
74560,17-Jun-2024,fr10,P471101,101,1.0
11058,01/27/2025, FR10,P444990,GI Sale,-1.0
49729,02/06/2025,US20,P467038,601,-1.0
41360,2025-04-29,US10 ,P49848448,Goods Issue,-1.0
26054,29-Nov-2024, DE10,P501760,601,-1.0
70530,11/25/2024,ma10,P229406,Goods Issue,-1.0
78664,09.09.2024, UK10,P461185,101,3.0
14668,02/05/2025,UK10,P477838,601,-1.0
30585,23.09.2024,DE10,P416825,601,-1.0
32879,06.07.2024,us10,P480529,651_CUSTOMER_RETURN,1.0
99654,2024-12-16,AE10,P504187,101_GOODS_RECEIPT,2.0
57809,22-May-2024,us20,P401771,Goods Issue,-1.0
86291,20-May-2024, US10,P504794,101_GOODS_RECEIPT,1.0
36908,02/05/2024,US10,P473185,Goods Issue,-2.0
88224,30.12.2024,US10 ,P477822,Goods Receipt,1.0
32237,19.10.2024,us10,P469439,GI Sale,-2.0
61350,2024-03-13,AE10 ,P91627362,Goods Issue,-1.0
29003,06/15/2025,DE10,P476550,Goods Issue,-1.0
940,31-Dec-2023,ae10,P502068,000_OPENING_BALANCE,3.0
87317,03.06.2024, US10,P501516,101_GOODS_RECEIPT,1.0
89785,2024-08-12,US10,P501965,GR,1.0
31181,10.10.2024, DE10,P443834,601_GOODS_ISSUE_SALE,-1.0
